trade_id,stock_symbol,quantity,purchase_price,sale_price,purchase_date,sale_date,profit,transaction_fee,net_profit
624,LKFN,4091,238.69,196.21,3/5/2021,3/24/2021,-42.48,93.06,-135.54
625,FCX,3529,230.79,989.1,2/14/2021,3/20/2020,758.31,8.94,749.37
626,RSO,8236,148.73,157.93,6/27/2021,7/8/2020,9.2,4.14,5.06
627,BGT,3238,483.93,721.29,4/19/2022,8/8/2021,237.36,61.72,175.64
628,PEGA,5963,685.82,521.81,8/26/2021,6/13/2021,-164.01,38.76,-202.77
629,CCCL,6290,565.16,664.69,12/7/2022,12/2/2022,99.53,33.36,66.17
630,PYN,4254,193.54,856.19,9/1/2022,10/17/2021,662.65,69.94,592.71
631,ALBO,9910,104.08,200.18,7/23/2020,8/28/2021,96.1,15.35,80.75
632,WHLM,2819,88.46,513.69,2/16/2020,8/25/2022,425.23,45.85,379.38
633,BELFA,2672,382.52,612.62,12/16/2020,10/21/2021,230.1,0.66,229.44
634,SHLDW,6965,716.74,529.46,4/7/2021,8/12/2021,-187.28,88.82,-276.1
635,TRU,3377,80.48,533.62,4/9/2020,4/2/2022,453.14,80.57,372.57
636,SYPR,3295,718.67,464.8,9/20/2022,7/10/2021,-253.87,7.75,-261.62
637,CRY,472,17.04,105.25,4/14/2021,7/4/2022,88.21,19.05,69.16
638,QTNT,7724,55.56,711.1,12/27/2022,1/24/2021,655.54,26.54,629.0
639,MOG.A,1094,865.98,630.02,1/31/2022,2/16/2021,-235.96,46.58,-282.54
640,CUBI^D,1247,554.13,105.42,9/30/2020,5/26/2020,-448.71,42.34,-491.05
641,MYOV,3552,521.95,875.15,2/1/2020,7/2/2022,353.2,51.92,301.28
642,AMAG,9672,224.92,967.97,11/6/2021,12/2/2022,743.05,60.02,683.03
643,MOSY,3653,183.94,155.26,7/21/2021,11/10/2020,-28.68,78.88,-107.56
644,RMTI,8302,99.42,561.89,9/28/2021,6/25/2020,462.47,73.18,389.29
645,PVTBP,2740,275.53,707.89,8/19/2020,3/25/2020,432.36,34.31,398.05
646,RNVAZ,5514,474.08,47.67,4/28/2020,8/24/2022,-426.41,71.87,-498.28
647,CNTY,3460,691.3,919.57,3/6/2020,7/22/2021,228.27,48.4,179.87
648,MEIP,4829,525.02,70.84,4/5/2022,11/2/2020,-454.18,51.83,-506.01
649,DUK,839,77.32,373.26,7/16/2021,12/7/2022,295.94,33.3,262.64
650,TGEN,1807,517.83,130.33,5/17/2021,12/25/2021,-387.5,57.27,-444.77
651,SCWX,2063,908.27,115.66,6/26/2022,4/4/2022,-792.61,79.1,-871.71
652,CORR^A,4228,264.25,707.84,1/9/2020,1/24/2020,443.59,85.3,358.29
653,AOBC,8247,554.14,161.72,1/15/2021,11/29/2022,-392.42,21.75,-414.17
654,ULTA,2413,606.06,669.66,10/8/2021,9/3/2020,63.6,46.25,17.35
655,BLKB,8124,948.04,551.57,8/8/2020,2/15/2021,-396.47,78.14,-474.61
656,S,5470,443.45,753.25,5/9/2022,4/9/2020,309.8,82.39,227.41
657,GJO,5251,824.27,165.95,4/5/2020,3/20/2020,-658.32,60.86,-719.18
658,FCT,4146,821.64,668.28,3/24/2022,10/16/2021,-153.36,80.32,-233.68
659,ETV,5717,449.66,770.26,12/4/2022,7/14/2021,320.6,38.32,282.28
660,IFV,1321,324.75,153.66,4/12/2022,12/29/2020,-171.09,27.56,-198.65
661,ABCD,8132,791.82,431.06,1/29/2022,8/13/2021,-360.76,94.75,-455.51
662,AIT,3117,641.31,87.58,11/25/2022,2/18/2022,-553.73,3.14,-556.87
663,HSGX,665,735.81,330.03,10/18/2020,1/27/2021,-405.78,41.31,-447.09
664,BSTC,8678,273.14,608.75,4/22/2021,2/3/2022,335.61,88.31,247.3
665,PTSI,5159,883.84,556.42,8/4/2022,11/19/2021,-327.42,51.2,-378.62
666,IGOV,1946,558.68,686.06,11/3/2020,8/14/2022,127.38,43.17,84.21
667,CVGI,8214,825.23,937.29,4/7/2022,11/22/2022,112.06,41.26,70.8
668,CAMP,4383,302.86,999.11,3/26/2021,7/18/2020,696.25,91.45,604.8
669,NEWM,9949,77.56,10.14,1/15/2021,11/28/2021,-67.42,20.33,-87.75
670,LUK,4810,559.04,557.86,2/4/2020,5/25/2021,-1.18,63.21,-64.39
671,DTEA,1650,282.7,378.06,10/21/2022,11/15/2020,95.36,82.47,12.89
672,ING,3499,251.88,411.75,9/28/2022,9/7/2020,159.87,85.04,74.83
673,AMT,1524,635.98,482.15,8/18/2021,3/3/2021,-153.83,16.14,-169.97
674,FOR,1945,176.87,617.39,9/20/2022,3/26/2022,440.52,43.49,397.03
675,HWBK,3094,318.97,607.91,11/5/2022,3/7/2021,288.94,87.38,201.56
676,ELC,2211,198.83,215.71,6/27/2020,4/10/2022,16.88,7.52,9.36
677,GYRO,4837,881.41,18.2,10/12/2022,3/6/2022,-863.21,52.38,-915.59
678,AFSI,2534,296.46,965.03,7/16/2021,4/24/2021,668.57,92.64,575.93
679,EXK,9348,944.65,215.15,5/7/2020,9/20/2020,-729.5,39.36,-768.86
680,WTFC,2695,503.17,743.88,5/15/2020,3/23/2022,240.71,84.27,156.44
681,SUM,5275,445.84,871.43,6/4/2022,9/29/2020,425.59,40.94,384.65
682,DISH,1009,730.11,594.4,9/13/2022,3/14/2020,-135.71,77.76,-213.47
683,ESGG,8585,161.91,832.79,11/4/2022,7/22/2022,670.88,65.16,605.72
684,MAN,5398,940.37,873.36,8/2/2020,11/18/2022,-67.01,84.11,-151.12
685,IPHS,1481,40.45,283.48,10/9/2021,4/2/2022,243.03,95.13,147.9
686,HUBS,6186,752.57,721.93,3/29/2021,8/8/2021,-30.64,23.5,-54.14
687,DCUD,9443,583.54,902.11,6/19/2020,6/9/2021,318.57,26.46,292.11
688,KAACW,6339,557.82,556.62,11/15/2020,1/22/2022,-1.2,70.01,-71.21
689,PHI,2780,323.81,947.99,3/16/2021,1/9/2021,624.18,90.39,533.79
690,OLBK,9533,103.25,103.68,4/29/2022,4/25/2020,0.43,96.01,-95.58
691,SIRI,6669,597.14,649.42,1/23/2020,4/22/2020,52.28,9.95,42.33
692,ETB,9229,146.21,593.63,9/24/2021,5/13/2021,447.42,8.49,438.93
693,SBNB,6057,394.35,589.73,5/5/2022,7/15/2020,195.38,86.7,108.68
694,FLDM,96,757.83,5.61,7/3/2022,6/11/2021,-752.22,56.92,-809.14
695,TVIX,5420,826.08,307.88,1/2/2021,10/16/2022,-518.2,11.72,-529.92
696,COWNL,306,274.35,976.26,2/5/2021,3/3/2022,701.91,70.5,631.41
697,ENB,8816,461.21,268.83,10/15/2022,11/20/2022,-192.38,14.98,-207.36
698,JVA,4105,512.34,519.51,12/4/2020,7/9/2020,7.17,38.84,-31.67
699,KIO,9113,242.48,845.16,11/8/2022,4/17/2022,602.68,69.69,532.99
700,IHIT,8455,788.09,393.39,11/23/2021,4/25/2022,-394.7,33.46,-428.16
701,LINU,3161,418.61,644.6,11/5/2021,5/6/2022,225.99,77.5,148.49
702,NBHC,6077,807.02,856.04,3/3/2020,12/25/2020,49.02,83.38,-34.36
703,BAC^W,5731,726.79,941.25,5/8/2021,3/29/2021,214.46,3.42,211.04
704,CNCR,8613,917.79,876.22,11/16/2020,9/12/2022,-41.57,33.62,-75.19
705,MASI,3839,883.86,297.36,6/10/2020,4/14/2022,-586.5,6.95,-593.45
706,RMBS,8348,793.2,609.89,11/14/2020,10/22/2020,-183.31,42.63,-225.94
707,BPOPN,1976,22.73,777.85,3/7/2020,6/24/2022,755.12,25.22,729.9
708,NRCIB,5552,695.03,374.62,7/19/2020,8/26/2020,-320.41,13.15,-333.56
709,PUI,9277,704.58,284.75,4/24/2022,11/1/2022,-419.83,19.45,-439.28
710,SGY,5649,904.46,167.46,10/21/2021,12/12/2021,-737.0,20.11,-757.11
711,CPG,2753,93.79,656.85,12/16/2021,7/1/2021,563.06,43.66,519.4
712,ASB^D,1608,762.87,274.48,7/20/2022,12/15/2020,-488.39,6.72,-495.11
713,AGM.A,2155,134.78,337.45,6/26/2022,3/15/2020,202.67,29.9,172.77
714,EPAM,9984,731.75,585.59,3/7/2022,5/23/2021,-146.16,58.91,-205.07
715,GBT,625,418.63,281.01,9/23/2020,11/13/2021,-137.62,70.29,-207.91
716,ABCB,4334,738.13,222.53,1/3/2021,1/25/2021,-515.6,50.71,-566.31
717,SBAC,2374,498.65,487.02,12/13/2021,2/19/2021,-11.63,40.1,-51.73
718,ESGG,709,379.11,259.33,12/24/2020,5/31/2021,-119.78,20.79,-140.57
719,CIB,885,941.21,183.32,10/6/2020,1/11/2020,-757.89,77.84,-835.73
720,EFC,5222,904.68,755.3,6/17/2022,7/12/2020,-149.38,23.59,-172.97
721,TX,5200,736.51,457.75,10/12/2021,8/5/2022,-278.76,44.37,-323.13
722,VIVO,3849,357.87,765.47,6/12/2021,3/28/2021,407.6,13.83,393.77
723,TIL,3040,199.12,402.88,8/11/2022,3/15/2022,203.76,98.31,105.45
724,AMH^A,9247,49.51,205.32,12/18/2021,11/29/2020,155.81,22.47,133.34
725,LII,7618,193.56,85.62,10/13/2021,6/30/2020,-107.94,0.91,-108.85
726,LULU,6985,249.65,346.82,6/14/2020,4/28/2020,97.17,40.36,56.81
727,MANU,4593,249.76,623.01,6/2/2020,10/30/2022,373.25,85.47,287.78
728,SBOW,2457,716.25,442.49,12/7/2022,4/6/2021,-273.76,8.71,-282.47
729,EACQW,8880,527.73,966.05,10/27/2020,11/17/2020,438.32,9.72,428.6
730,CDL,4327,219.96,779.6,6/27/2021,12/6/2020,559.64,43.97,515.67
731,EPC,5224,362.28,646.26,2/10/2020,6/7/2020,283.98,50.44,233.54
732,VBND,7290,76.11,497.41,6/13/2020,8/11/2022,421.3,49.46,371.84
733,OMAB,3650,172.76,802.74,1/16/2022,10/20/2021,629.98,49.94,580.04
734,HAIN,2350,367.18,425.29,7/13/2020,12/10/2022,58.11,72.56,-14.45
735,DVAX,9145,21.33,510.37,2/16/2020,5/25/2022,489.04,20.58,468.46
736,GPRE,7061,450.25,232.17,2/28/2020,9/29/2022,-218.08,35.48,-253.56
737,RNG,415,126.51,284.4,12/24/2021,11/20/2020,157.89,91.53,66.36
738,CMS,7294,886.71,195.97,4/5/2021,1/29/2020,-690.74,47.73,-738.47
739,CBB,2886,738.8,824.57,8/19/2022,8/28/2020,85.77,67.16,18.61
740,NXP,1643,718.65,36.64,12/10/2022,12/3/2022,-682.01,20.69,-702.7
741,DFT^C,1382,524.67,937.01,8/24/2020,9/28/2021,412.34,13.69,398.65
742,BP,7483,323.21,799.05,2/3/2021,5/13/2022,475.84,82.72,393.12
743,MTB^,8816,894.2,522.12,5/27/2021,3/9/2022,-372.08,61.84,-433.92
744,PKG,1773,717.25,70.59,7/17/2022,9/28/2022,-646.66,76.3,-722.96
745,IFF,7030,740.56,535.05,10/6/2022,1/6/2022,-205.51,17.55,-223.06
746,AWH,8703,928.88,763.91,4/3/2020,6/24/2022,-164.97,99.5,-264.47
747,MEI,4669,303.93,848.78,9/18/2020,10/7/2021,544.85,83.0,461.85
748,MTH,5324,565.8,660.41,9/22/2020,8/30/2020,94.61,9.46,85.15
749,LAZ,5031,352.88,722.73,11/28/2022,4/1/2021,369.85,90.21,279.64
750,CHDN,1444,408.82,957.24,4/22/2020,9/2/2021,548.42,47.93,500.49
751,CCJ,7434,435.42,291.78,3/25/2020,2/15/2021,-143.64,88.82,-232.46
752,AMG,7871,742.34,167.4,9/13/2020,10/14/2022,-574.94,46.92,-621.86
753,FDC,3862,663.9,570.19,3/13/2021,5/18/2021,-93.71,51.36,-145.07
754,RRGB,732,275.85,369.17,11/20/2022,9/26/2021,93.32,7.05,86.27
755,CIB,2773,455.93,523.5,8/29/2021,1/15/2020,67.57,37.87,29.7
756,CTW,1808,882.06,439.99,9/17/2021,1/6/2020,-442.07,0.48,-442.55
757,MGF,4632,128.04,701.36,2/14/2022,9/16/2021,573.32,82.16,491.16
758,GOODP,4840,898.48,736.46,3/31/2020,5/7/2022,-162.02,60.36,-222.38
759,BCOM,7364,220.78,260.89,1/3/2022,5/10/2021,40.11,83.9,-43.79
760,BIOS,3517,447.19,832.58,6/22/2022,1/18/2020,385.39,49.63,335.76
761,BSX,9827,462.25,87.87,7/9/2022,8/28/2021,-374.38,59.5,-433.88
762,TSC,615,159.53,671.44,5/23/2021,6/17/2022,511.91,58.34,453.57
763,PJH,3857,379.08,940.91,10/15/2020,11/22/2022,561.83,35.3,526.53
764,I,5357,512.55,103.64,8/20/2020,12/8/2022,-408.91,61.97,-470.88
765,SWZ,3402,767.53,125.53,12/17/2020,12/19/2022,-642.0,91.09,-733.09
766,SFST,4968,251.06,442.7,2/13/2021,8/28/2021,191.64,29.84,161.8
767,RVLT,5657,556.1,439.2,9/8/2021,2/18/2022,-116.9,75.82,-192.72
768,GNRX,3637,119.27,907.79,6/26/2020,10/9/2021,788.52,90.56,697.96
769,BMTC,7723,216.92,838.07,10/8/2022,10/21/2020,621.15,12.4,608.75
770,PCO,9198,324.35,907.81,7/17/2022,7/26/2022,583.46,93.92,489.54
771,NYLD,4952,956.45,397.15,11/25/2021,10/31/2021,-559.3,74.7,-634.0
772,MMLP,6922,266.54,998.76,2/8/2022,12/27/2020,732.22,72.34,659.88
773,CAG,2592,133.61,630.52,10/23/2021,8/25/2022,496.91,41.19,455.72
774,SLIM,3397,634.28,241.81,10/21/2022,11/3/2021,-392.47,31.41,-423.88
775,CXP,9975,610.94,868.18,7/30/2020,11/6/2022,257.24,66.09,191.15
776,SWM,2802,76.25,625.92,6/24/2022,6/19/2021,549.67,7.16,542.51
777,AGFS,7914,265.01,353.18,1/16/2021,4/17/2022,88.17,35.47,52.7
778,VERI,3884,764.8,700.52,10/26/2022,11/30/2022,-64.28,80.29,-144.57
779,MTZ,8589,895.38,681.65,8/5/2022,5/22/2021,-213.73,6.25,-219.98
780,DDF,7156,454.07,758.53,1/16/2022,7/2/2022,304.46,78.68,225.78
781,GJV,6653,550.57,240.05,7/19/2022,8/14/2021,-310.52,57.73,-368.25
782,CCMP,6181,734.42,685.16,4/20/2021,1/1/2021,-49.26,66.11,-115.37
783,CLB,9213,521.09,389.36,10/12/2022,3/24/2021,-131.73,63.62,-195.35
784,ABG,5957,354.01,151.01,10/22/2020,8/14/2022,-203.0,38.31,-241.31
785,EAGL,234,374.01,862.83,3/4/2021,7/26/2022,488.82,92.59,396.23
786,JCOM,4421,379.24,243.94,1/24/2022,1/11/2021,-135.3,37.05,-172.35
787,AGM^C,9759,432.73,605.9,3/17/2021,10/29/2021,173.17,55.51,117.66
788,PEO,232,85.55,829.98,5/6/2022,9/18/2022,744.43,45.34,699.09
789,AROC,3981,863.0,968.6,3/14/2020,5/29/2021,105.6,18.85,86.75
790,FCVT,5364,750.55,884.42,7/16/2020,12/11/2021,133.87,18.12,115.75
791,AHL^C,9374,27.16,140.51,2/6/2021,7/27/2020,113.35,45.66,67.69
792,AER,7986,607.67,56.31,9/22/2022,4/23/2020,-551.36,37.77,-589.13
793,DOV,3531,562.15,626.47,4/29/2021,3/21/2020,64.32,32.34,31.98
794,BX,635,303.39,937.05,8/17/2020,1/18/2021,633.66,74.01,559.65
795,HIVE,6701,543.87,889.94,8/16/2020,7/27/2020,346.07,6.98,339.09
796,DATA,7260,628.27,204.1,12/3/2022,7/7/2020,-424.17,16.36,-440.53
797,TCO,2567,779.55,248.13,1/2/2020,9/20/2021,-531.42,45.41,-576.83
798,NHLDW,4119,997.38,840.18,1/29/2021,5/29/2021,-157.2,32.1,-189.3
799,FISV,2403,53.07,432.56,8/17/2020,5/14/2021,379.49,86.4,293.09
800,PSCH,8978,178.91,476.87,2/13/2020,4/28/2022,297.96,86.78,211.18
801,NTEC,6640,541.97,242.43,10/6/2022,5/1/2022,-299.54,25.32,-324.86
802,BNSO,4569,272.74,168.74,8/31/2020,3/25/2022,-104.0,64.11,-168.11
803,NZF,6488,279.81,620.91,1/5/2021,5/3/2021,341.1,34.06,307.04
804,ORN,2646,2.78,165.18,11/21/2021,10/8/2020,162.4,97.89,64.51
805,IBTX,7244,380.78,549.83,6/25/2021,6/15/2020,169.05,90.62,78.43
806,PEP,5120,613.35,2.06,12/25/2021,3/8/2022,-611.29,33.79,-645.08
807,VVUS,9547,948.42,408.13,6/28/2020,7/7/2021,-540.29,94.36,-634.65
808,GG,4144,553.05,66.82,12/21/2022,8/31/2020,-486.23,40.12,-526.35
809,BLX,1383,989.67,842.56,9/20/2021,6/23/2021,-147.11,62.61,-209.72
810,SNBC,8217,328.04,852.73,2/21/2022,12/24/2020,524.69,92.73,431.96
811,ONVI,4359,176.76,130.3,1/17/2020,9/28/2022,-46.46,23.72,-70.18
812,KNSL,183,111.17,498.81,5/17/2021,4/30/2022,387.64,2.18,385.46
813,PGJ,5882,994.9,592.55,4/7/2022,4/1/2022,-402.35,91.21,-493.56
814,HCKT,3843,294.57,564.99,12/23/2021,1/9/2020,270.42,73.43,196.99
815,CLNS^F.CL,2798,972.25,231.84,6/10/2020,7/6/2020,-740.41,78.63,-819.04
816,KYN,1410,989.28,107.74,3/31/2022,11/21/2021,-881.54,98.72,-980.26
817,BPY,9680,202.0,909.64,5/11/2022,10/19/2022,707.64,28.77,678.87
818,WFC^O,9261,503.98,190.57,2/11/2020,9/26/2021,-313.41,94.71,-408.12
819,FLC,1727,195.52,930.27,4/21/2022,2/18/2020,734.75,93.32,641.43
820,ENFC,9064,657.07,496.45,6/3/2022,6/25/2020,-160.62,37.87,-198.49
821,GPK,7427,541.82,409.69,5/19/2021,7/1/2020,-132.13,21.21,-153.34
822,AED,9773,382.7,305.0,9/27/2020,6/13/2022,-77.7,59.55,-137.25
823,GUT^A,1813,485.96,709.52,4/18/2020,5/8/2022,223.56,75.08,148.48
824,UAN,3835,237.11,445.47,10/18/2020,12/2/2022,208.36,50.58,157.78
825,CTXS,7923,40.91,931.17,11/20/2021,8/15/2022,890.26,39.61,850.65
826,CTY,2734,162.59,701.12,5/13/2020,9/12/2021,538.53,99.78,438.75
827,EGBN,595,84.75,873.55,11/8/2022,11/15/2022,788.8,14.73,774.07
828,ALX,7061,145.88,57.05,4/9/2020,2/10/2021,-88.83,7.05,-95.88
829,SNDE,1794,741.19,763.66,1/15/2022,7/6/2020,22.47,22.8,-0.33
830,SLB,2456,817.96,341.66,1/18/2022,2/15/2022,-476.3,47.21,-523.51
831,USLV,8468,694.63,565.94,5/18/2022,7/18/2020,-128.69,29.2,-157.89
832,KMI^A,5263,426.43,621.5,9/25/2021,3/18/2021,195.07,47.46,147.61
833,CFI,2065,905.84,744.91,10/1/2021,5/10/2022,-160.93,21.73,-182.66
834,UBSI,9021,509.62,999.38,3/23/2022,7/10/2021,489.76,20.04,469.72
835,TAHO,8154,734.19,276.57,9/6/2022,6/7/2021,-457.62,29.45,-487.07
836,BBDO,2357,150.48,80.41,5/4/2020,5/19/2020,-70.07,21.56,-91.63
837,SGY,2285,400.9,540.36,10/16/2022,5/7/2022,139.46,86.62,52.84
838,MIY,2881,676.69,598.89,6/23/2022,6/23/2020,-77.8,94.31,-172.11
839,CYS^B,815,54.91,513.72,12/9/2021,2/16/2021,458.81,75.93,382.88
840,DUKH,5384,819.14,401.69,3/11/2020,2/2/2021,-417.45,30.91,-448.36
841,CNXR,7527,603.88,603.35,11/10/2022,11/4/2020,-0.53,39.59,-40.12
842,ANTX,4123,447.96,264.55,3/4/2021,12/27/2021,-183.41,32.03,-215.44
843,PHI,2910,967.05,427.56,4/17/2021,10/16/2022,-539.49,22.23,-561.72
844,WASH,3051,715.89,119.05,12/13/2020,10/24/2021,-596.84,66.44,-663.28
845,PODD,3704,263.79,725.92,8/19/2022,12/1/2020,462.13,29.31,432.82
846,EGY,9696,429.96,586.08,12/4/2020,12/29/2021,156.12,36.34,119.78
847,GOOD,9655,768.95,163.79,6/25/2021,6/5/2021,-605.16,52.4,-657.56
848,IDCC,6354,729.63,484.28,2/5/2021,6/3/2020,-245.35,19.48,-264.83
849,BOCH,7236,243.37,71.35,9/1/2022,7/14/2022,-172.02,24.0,-196.02
850,GCVRZ,6191,109.58,367.85,12/7/2022,10/23/2022,258.27,59.0,199.27
851,VNTV,8590,814.28,79.4,6/22/2020,4/16/2021,-734.88,37.33,-772.21
852,GPK,5868,739.61,558.57,12/16/2022,1/26/2020,-181.04,84.46,-265.5
853,BANC^E,5689,74.27,792.91,2/6/2022,9/1/2021,718.64,94.83,623.81
854,AHT^D,2611,595.19,907.05,3/21/2020,8/28/2020,311.86,58.65,253.21
855,HRMNW,7929,650.65,25.93,1/17/2022,5/21/2021,-624.72,7.22,-631.94
856,WEN,9990,187.21,635.49,1/30/2021,4/30/2021,448.28,89.24,359.04
857,MSCI,4622,357.18,118.0,1/15/2021,8/30/2022,-239.18,0.34,-239.52
858,LXRX,2951,762.88,888.99,8/29/2022,2/21/2020,126.11,76.84,49.27
859,PM,1562,206.92,717.54,11/17/2021,2/25/2022,510.62,59.58,451.04
860,NANO,2166,593.02,679.98,6/17/2020,9/13/2020,86.96,3.05,83.91
861,SVRA,5273,699.27,602.27,5/5/2022,12/25/2022,-97.0,68.45,-165.45
862,DWAC,9984,856.57,554.25,6/2/2020,1/24/2020,-302.32,6.37,-308.69
863,GALT,2111,628.29,568.25,8/5/2021,4/5/2021,-60.04,50.91,-110.95
864,VVUS,7007,83.1,543.92,2/21/2020,2/10/2020,460.82,77.5,383.32
865,MSF,1657,545.18,789.61,7/5/2022,9/14/2020,244.43,26.88,217.55
866,BORN,2488,872.23,410.28,1/23/2021,11/18/2021,-461.95,42.76,-504.71
867,GSM,5132,639.88,245.9,1/7/2020,8/6/2021,-393.98,32.62,-426.6
868,UMC,1394,409.98,604.59,10/30/2021,8/25/2021,194.61,19.87,174.74
869,STBA,5556,867.82,630.46,8/22/2020,1/9/2022,-237.36,35.18,-272.54
870,OLD,7535,224.01,28.06,12/5/2020,4/4/2021,-195.95,73.08,-269.03
871,IGT,6739,439.25,743.77,10/23/2021,6/20/2021,304.52,69.23,235.29
872,MTL,9876,95.66,132.84,10/16/2022,9/20/2022,37.18,1.07,36.11
873,WAGE,55,280.67,140.0,5/13/2021,9/13/2022,-140.67,74.32,-214.99
874,KE,1435,228.77,842.73,8/23/2020,5/9/2020,613.96,40.72,573.24
875,BOCH,746,149.68,286.07,3/19/2022,1/8/2020,136.39,25.18,111.21
876,HRB,9333,479.02,488.17,4/10/2022,9/5/2022,9.15,39.31,-30.16
877,NVR,2813,8.32,178.8,4/30/2020,3/5/2020,170.48,85.07,85.41
878,RELL,9636,589.47,116.18,3/22/2022,8/21/2020,-473.29,17.56,-490.85
879,SHEN,1451,211.29,936.95,12/3/2020,7/13/2022,725.66,57.08,668.58
880,LKQ,6512,258.37,85.52,10/4/2020,11/4/2020,-172.85,47.45,-220.3
881,AGC,4444,511.5,319.04,5/29/2021,10/9/2020,-192.46,15.68,-208.14
882,TWTR,2723,673.93,663.32,8/29/2021,12/14/2021,-10.61,42.63,-53.24
883,FRED,1270,943.18,571.98,5/13/2020,8/19/2022,-371.2,63.08,-434.28
884,BKK,8059,335.81,714.95,6/14/2020,11/20/2020,379.14,69.57,309.57
885,PBIP,9286,332.26,58.05,12/19/2022,6/30/2022,-274.21,84.38,-358.59
886,NHLDW,3243,295.85,890.65,5/15/2021,2/4/2022,594.8,48.6,546.2
887,MSON,8040,152.97,20.43,1/5/2020,7/4/2021,-132.54,84.54,-217.08
888,HUBB,9663,945.55,214.94,1/27/2021,9/4/2021,-730.61,73.58,-804.19
889,AMAG,1709,1.15,338.77,3/12/2021,10/27/2021,337.62,14.95,322.67
890,WSTC,6320,980.89,785.01,6/26/2022,10/19/2020,-195.88,57.74,-253.62
891,GER,1019,644.4,902.72,9/2/2021,6/21/2022,258.32,58.39,199.93
892,VRTS,6577,205.89,646.7,9/12/2020,8/13/2022,440.81,58.47,382.34
893,TOO^B,1852,691.19,85.55,10/27/2020,4/5/2020,-605.64,18.96,-624.6
894,MIXT,262,747.66,710.69,7/12/2022,2/6/2021,-36.97,79.45,-116.42
895,FCE.A,6475,786.7,849.79,12/12/2021,5/24/2021,63.09,15.85,47.24
896,BANC^E,5070,704.71,702.94,10/17/2021,8/22/2022,-1.77,24.78,-26.55
897,ARGX,3877,496.48,720.92,8/19/2022,9/5/2022,224.44,15.86,208.58
898,MPO,2440,218.83,747.39,6/8/2022,3/9/2022,528.56,89.07,439.49
899,MHI,6593,393.31,509.79,3/23/2022,10/9/2021,116.48,91.23,25.25
900,CDE,8576,415.91,164.6,5/7/2021,4/3/2021,-251.31,27.41,-278.72
901,XYL,2553,929.82,94.85,4/13/2020,7/1/2020,-834.97,33.14,-868.11
902,WWW,9315,288.3,477.09,9/27/2020,10/16/2020,188.79,14.83,173.96
903,BOH,4485,491.21,232.93,10/4/2022,5/29/2022,-258.28,15.95,-274.23
904,EDUC,9949,702.11,837.62,9/25/2020,7/23/2020,135.51,82.82,52.69
905,TCO^J,9479,772.99,322.87,11/22/2021,1/11/2020,-450.12,29.22,-479.34
906,KANG,4592,995.84,305.75,12/10/2020,8/10/2020,-690.09,68.16,-758.25
907,BPK,2951,883.99,510.52,12/2/2021,11/16/2021,-373.47,7.03,-380.5
908,RICK,380,724.83,816.51,9/1/2020,2/1/2021,91.68,76.09,15.59
909,LTBR,1761,345.52,573.92,5/3/2021,8/7/2021,228.4,24.0,204.4
910,BSD,5696,570.09,773.21,10/10/2021,9/11/2021,203.12,65.56,137.56
911,SYY,7772,561.04,809.73,3/1/2020,4/14/2022,248.69,69.7,178.99
912,STAF,374,232.2,489.77,5/25/2021,11/16/2021,257.57,74.32,183.25
913,AIQ,8629,534.66,953.8,8/30/2022,10/28/2020,419.14,25.15,393.99
914,GDEN,5669,993.69,599.76,8/30/2020,4/23/2022,-393.93,23.59,-417.52
915,HIO,4982,734.43,372.39,7/4/2022,3/16/2021,-362.04,17.59,-379.63
916,XBIT,9772,704.15,806.84,5/21/2020,8/13/2021,102.69,57.08,45.61
917,MTB,641,895.37,884.67,12/12/2021,5/2/2022,-10.7,56.44,-67.14
918,WGL,206,620.39,234.23,6/26/2020,9/26/2021,-386.16,88.21,-474.37
919,KRNT,71,341.21,665.78,11/15/2020,10/1/2022,324.57,9.88,314.69
920,APO^A,1168,512.35,424.65,2/9/2022,9/13/2022,-87.7,30.12,-117.82
921,BLX,1898,521.97,370.79,1/25/2021,1/5/2022,-151.18,42.54,-193.72
922,VYGR,9615,771.3,252.5,1/1/2020,9/9/2022,-518.8,3.92,-522.72
923,PDEX,7835,636.49,387.11,8/19/2021,4/3/2022,-249.38,14.19,-263.57
924,AAV,3363,501.67,48.89,1/14/2021,11/26/2022,-452.78,38.79,-491.57
925,DMRC,5853,815.62,365.82,10/25/2021,4/19/2020,-449.8,37.61,-487.41
926,DRQ,9488,53.4,603.63,6/3/2020,7/15/2021,550.23,35.26,514.97
927,RIV,4809,66.21,628.41,6/5/2020,12/9/2021,562.2,80.37,481.83
928,TCF.WS,7335,822.19,510.58,9/3/2022,11/26/2021,-311.61,73.77,-385.38
929,APH,2216,706.99,964.62,5/24/2021,10/4/2022,257.63,74.67,182.96
930,FITS,4932,419.41,699.56,1/6/2021,3/16/2021,280.15,99.81,180.34
931,DRAD,3115,518.97,409.93,1/24/2021,7/29/2020,-109.04,52.93,-161.97
932,CIVB,7518,755.05,769.13,9/12/2022,9/30/2022,14.08,98.4,-84.32
933,MLNX,4336,660.08,971.44,8/4/2021,8/5/2021,311.36,22.4,288.96
934,LEG,1262,49.66,879.5,10/1/2022,5/12/2022,829.84,16.31,813.53
935,FSD,8126,7.84,734.37,4/25/2022,5/6/2020,726.53,57.76,668.77
936,PIM,4817,3.39,957.93,12/25/2020,1/26/2020,954.54,54.2,900.34
